,date,avg_temp,max_temp,min_temp,rain_fall
1092,2011/12/29,-1.7,1.7,-4.8,0.0
1093,2011/12/30,-3.0,1.9,-6.4,0.0
1094,2011/12/31,-1.9,1.4,-6.0,0.0
1095,2012/1/1,-3.0,0.4,-6.9,0.0
1096,2012/1/2,-4.8,-1.2,-8.3,0.0
1097,2012/1/3,-4.5,-0.2,-6.8,0.4
1098,2012/1/4,-7.4,-4.3,-9.6,0.0
1099,2012/1/5,-5.7,-1.3,-9.8,0.0
1100,2012/1/6,-2.8,1.3,-5.6,0.0
1101,2012/1/7,-3.8,2.0,-8.0,0.0
1102,2012/1/8,-2.5,0.4,-5.5,0.0
1103,2012/1/9,-0.3,2.7,-1.8,0.0
1104,2012/1/10,-2.5,1.5,-5.8,0.0
1105,2012/1/11,-6.0,-3.3,-8.1,0.0
1106,2012/1/12,-4.6,-0.4,-10.3,0.0
1107,2012/1/13,-1.2,2.6,-4.1,0.0
1108,2012/1/14,-1.5,2.7,-6.3,0.0
1109,2012/1/15,-2.6,0.3,-4.7,0.0
1110,2012/1/16,1.0,7.8,-5.1,0.0
1111,2012/1/17,2.8,8.2,0.0,0.0
1112,2012/1/18,1.4,5.4,-2.2,0.0
1113,2012/1/19,5.3,8.4,1.4,0.2
1114,2012/1/20,5.4,8.3,3.7,0.5
1115,2012/1/21,2.4,5.7,-2.6,0.1
1116,2012/1/22,-7.7,-2.4,-11.6,0.0
1117,2012/1/23,-9.6,-5.3,-12.2,0.0
1118,2012/1/24,-7.3,-3.1,-11.8,1.6
1119,2012/1/25,-8.2,-5.0,-11.6,0.0
1120,2012/1/26,-2.9,1.8,-8.5,0.0
1121,2012/1/27,-0.9,4.9,-4.4,0.0
1122,2012/1/28,-1.8,3.1,-6.0,0.0
1123,2012/1/29,-2.8,1.6,-5.5,0.0
1124,2012/1/30,-5.6,-0.8,-8.8,0.0
1125,2012/1/31,-4.7,-0.3,-8.5,3.9
1126,2012/2/1,-12.8,-8.1,-15.3,0.0
1127,2012/2/2,-13.7,-9.5,-17.1,0.0
1128,2012/2/3,-8.6,-3.9,-14.5,0.1
1129,2012/2/4,-3.0,1.0,-5.2,0.2
1130,2012/2/5,-0.9,4.8,-4.5,0.0
1131,2012/2/6,0.9,7.0,-3.2,0.2
1132,2012/2/7,-8.7,-0.1,-11.5,0.0
1133,2012/2/8,-8.0,-3.8,-12.1,0.0
1134,2012/2/9,-4.5,-0.5,-9.0,0.0
1135,2012/2/10,-3.5,1.7,-6.9,0.0
1136,2012/2/11,-3.8,0.8,-9.2,0.0
1137,2012/2/12,-0.1,4.8,-5.0,0.0
1138,2012/2/13,3.1,8.4,0.2,0.0
1139,2012/2/14,3.0,8.3,-0.3,0.0
1140,2012/2/15,-1.3,3.0,-4.1,0.0
1141,2012/2/16,-2.8,2.7,-6.1,0.0
1142,2012/2/17,-6.4,-2.9,-8.8,0.0
1143,2012/2/18,-6.8,-2.2,-9.6,0.0
1144,2012/2/19,-4.4,1.3,-9.6,0.0
1145,2012/2/20,-0.2,5.3,-5.5,0.0
1146,2012/2/21,2.3,5.5,-0.9,0.0
1147,2012/2/22,5.8,12.1,-0.8,0.0
1148,2012/2/23,4.4,8.2,1.1,0.3
1149,2012/2/24,4.3,9.7,0.2,0.0
1150,2012/2/25,1.2,5.0,-2.3,0.0
1151,2012/2/26,-1.6,3.2,-4.0,0.0
1152,2012/2/27,-0.7,5.2,-5.9,0.0
1153,2012/2/28,2.1,7.3,-3.2,0.0
1154,2012/2/29,5.4,11.8,-1.5,0.0
1155,2012/3/1,8.7,14.6,4.0,0.0
1156,2012/3/2,6.9,9.5,5.2,0.3
1157,2012/3/3,6.9,12.9,2.7,0.0
1158,2012/3/4,6.2,9.7,3.0,0.0
1159,2012/3/5,5.3,8.5,3.1,7.0
1160,2012/3/6,3.0,4.6,1.8,8.5
1161,2012/3/7,3.0,7.7,-0.2,0.0
1162,2012/3/8,2.0,5.2,-0.3,0.0
1163,2012/3/9,3.4,9.1,-2.1,0.0
1164,2012/3/10,3.9,8.9,1.3,0.0
1165,2012/3/11,-2.4,1.3,-4.6,0.0
1166,2012/3/12,-1.6,3.2,-5.7,0.0
1167,2012/3/13,1.7,6.6,-3.5,0.0
1168,2012/3/14,3.6,5.9,1.8,0.0
1169,2012/3/15,5.5,11.8,-1.7,0.0
1170,2012/3/16,8.1,12.9,5.7,4.0
1171,2012/3/17,10.4,16.1,6.8,2.0
1172,2012/3/18,6.9,11.5,2.2,0.0
1173,2012/3/19,2.8,7.2,-0.5,0.0
1174,2012/3/20,3.1,8.3,-1.9,0.0
1175,2012/3/21,4.3,10.4,-0.5,0.0
1176,2012/3/22,7.8,11.4,3.3,0.0
1177,2012/3/23,5.0,9.7,2.3,22.0
1178,2012/3/24,3.3,6.9,1.5,3.5
1179,2012/3/25,3.6,7.7,0.9,0.0
1180,2012/3/26,3.9,8.7,-0.2,0.0
1181,2012/3/27,6.4,10.9,1.0,0.0
1182,2012/3/28,10.1,15.8,6.4,0.0
1183,2012/3/29,11.6,16.2,5.9,0.0
1184,2012/3/30,9.0,11.9,5.8,0.1
1185,2012/3/31,5.4,10.1,2.5,0.0
1186,2012/4/1,4.6,9.4,0.6,0.0
1187,2012/4/2,8.3,14.1,3.5,22.0
1188,2012/4/3,4.9,9.4,1.1,35.0
1189,2012/4/4,7.2,12.8,2.2,0.0
1190,2012/4/5,6.7,12.2,3.1,0.0
1191,2012/4/6,5.4,9.6,2.6,0.0
1192,2012/4/7,5.9,12.4,0.6,0.0
1193,2012/4/8,11.3,17.6,4.6,0.0
1194,2012/4/9,15.4,22.4,10.7,0.0
1195,2012/4/10,13.7,16.9,11.5,10.5
1196,2012/4/11,12.2,17.4,9.1,3.0
1197,2012/4/12,8.9,12.4,5.3,0.0
1198,2012/4/13,10.3,15.1,7.4,0.0
1199,2012/4/14,10.5,16.4,5.9,0.0
1200,2012/4/15,13.4,21.7,6.9,0.0
1201,2012/4/16,11.9,17.9,7.2,0.0
1202,2012/4/17,13.6,19.7,7.5,0.0
1203,2012/4/18,15.2,21.3,9.2,0.0
1204,2012/4/19,17.0,24.3,12.2,0.0
1205,2012/4/20,18.4,23.8,13.6,0.0
1206,2012/4/21,11.4,16.3,9.5,47.5
1207,2012/4/22,9.4,12.0,7.9,9.0
1208,2012/4/23,12.9,17.3,9.1,0.0
1209,2012/4/24,19.7,26.6,12.2,0.0
1210,2012/4/25,15.1,20.7,10.5,28.0
1211,2012/4/26,11.9,16.8,8.0,2.0
1212,2012/4/27,15.2,22.3,7.8,0.0
1213,2012/4/28,17.0,22.1,13.8,0.0
1214,2012/4/29,19.9,26.3,14.0,0.0
1215,2012/4/30,22.9,29.4,15.4,0.0
1216,2012/5/1,22.6,28.3,17.3,0.0
1217,2012/5/2,23.1,29.1,19.0,0.4
1218,2012/5/3,20.0,25.4,17.0,0.2
1219,2012/5/4,19.7,25.7,14.3,0.0
1220,2012/5/5,18.8,24.9,13.5,0.0
1221,2012/5/6,18.1,24.1,13.1,0.0
1222,2012/5/7,18.5,24.9,12.2,0.0
1223,2012/5/8,20.8,28.0,14.2,0.0
1224,2012/5/9,20.7,27.4,15.0,0.0
1225,2012/5/10,20.1,26.6,15.5,0.0
1226,2012/5/11,16.2,19.2,13.2,0.0
1227,2012/5/12,17.1,21.1,14.4,0.0
1228,2012/5/13,19.1,25.2,14.8,0.0
1229,2012/5/14,16.1,17.2,15.1,6.5
1230,2012/5/15,16.9,22.7,13.0,0.0
1231,2012/5/16,16.6,22.0,12.7,0.0
1232,2012/5/17,16.6,20.5,13.9,0.5
1233,2012/5/18,18.1,24.5,12.0,0.0
1234,2012/5/19,19.5,25.8,13.1,0.0
1235,2012/5/20,21.3,28.7,14.5,0.0
1236,2012/5/21,23.0,28.9,17.2,0.0
1237,2012/5/22,23.3,29.3,17.8,0.0
1238,2012/5/23,22.1,27.8,18.3,0.0
1239,2012/5/24,19.7,24.0,17.0,0.0
1240,2012/5/25,20.5,26.6,16.2,0.0
1241,2012/5/26,19.8,26.1,14.1,0.0
1242,2012/5/27,19.3,23.4,17.1,0.3
1243,2012/5/28,20.9,26.0,16.4,0.1
1244,2012/5/29,21.6,25.4,18.8,0.0
1245,2012/5/30,20.7,23.6,18.6,0.0
1246,2012/5/31,20.9,27.2,16.6,0.2
1247,2012/6/1,21.4,26.7,16.3,0.0
1248,2012/6/2,23.1,28.8,19.2,0.0
1249,2012/6/3,23.3,29.1,18.0,0.0
1250,2012/6/4,23.7,29.1,18.6,0.0
1251,2012/6/5,22.5,27.5,19.8,0.0
1252,2012/6/6,23.0,28.9,19.1,0.0
1253,2012/6/7,23.0,29.4,18.5,0.0
1254,2012/6/8,22.2,27.9,19.0,2.0
1255,2012/6/9,24.2,29.9,18.6,0.0
1256,2012/6/10,23.7,28.7,20.8,0.0
1257,2012/6/11,23.2,27.8,20.3,0.0
1258,2012/6/12,22.6,28.9,19.0,0.4
1259,2012/6/13,23.4,28.9,18.3,0.0
1260,2012/6/14,24.8,31.7,19.3,0.0
1261,2012/6/15,23.7,28.0,20.4,0.0
1262,2012/6/16,23.5,29.9,20.2,0.0
1263,2012/6/17,23.6,29.8,18.1,0.0
1264,2012/6/18,24.9,30.2,20.1,0.0
1265,2012/6/19,26.0,33.5,20.9,0.0
1266,2012/6/20,25.4,31.3,21.3,0.0
1267,2012/6/21,25.7,32.4,21.3,0.0
1268,2012/6/22,24.3,29.3,21.3,0.0
1269,2012/6/23,26.2,31.7,21.5,0.0
1270,2012/6/24,27.8,32.8,23.6,0.0
1271,2012/6/25,26.5,33.2,22.2,0.0
1272,2012/6/26,24.6,30.8,20.6,0.0
1273,2012/6/27,24.8,31.0,19.3,0.0
1274,2012/6/28,25.3,29.6,20.9,0.0
1275,2012/6/29,25.9,31.0,22.0,20.0
1276,2012/6/30,21.9,23.7,20.2,69.5
1277,2012/7/1,21.6,25.4,19.2,0.0
1278,2012/7/2,24.0,29.8,21.7,0.0
1279,2012/7/3,22.7,25.7,19.7,25.0
1280,2012/7/4,24.4,27.4,22.6,0.3
1281,2012/7/5,22.7,24.6,20.9,72.0
1282,2012/7/6,20.9,21.8,19.9,102.5
1283,2012/7/7,24.8,31.0,18.5,0.0
1284,2012/7/8,25.8,30.7,21.4,0.0
1285,2012/7/9,26.3,32.3,21.9,0.0
1286,2012/7/10,25.9,29.1,21.7,6.5
1287,2012/7/11,23.3,26.5,21.0,8.0
1288,2012/7/12,24.7,28.5,21.1,0.0
1289,2012/7/13,26.1,29.3,21.8,76.5
1290,2012/7/14,22.8,26.2,20.4,8.0
1291,2012/7/15,19.7,20.5,19.1,32.5
1292,2012/7/16,21.7,25.0,19.0,2.5
1293,2012/7/17,25.5,29.0,21.6,0.0
1294,2012/7/18,26.3,28.4,24.7,6.0
1295,2012/7/19,23.9,26.5,22.4,72.5
1296,2012/7/20,25.6,29.7,22.1,1.0
1297,2012/7/21,27.5,31.4,24.1,0.0
1298,2012/7/22,27.2,30.4,23.7,16.5
1299,2012/7/23,27.6,30.5,25.6,1.0
1300,2012/7/24,27.8,32.1,25.5,0.0
1301,2012/7/25,27.9,32.1,24.2,0.0
1302,2012/7/26,28.1,32.6,24.3,0.0
1303,2012/7/27,27.9,32.3,24.9,0.0
1304,2012/7/28,28.5,33.2,25.2,0.0
1305,2012/7/29,29.2,33.2,26.2,0.0
1306,2012/7/30,28.4,31.6,23.0,18.0
1307,2012/7/31,29.0,33.0,26.6,0.1
1308,2012/8/1,30.8,35.3,25.9,0.0
1309,2012/8/2,30.8,35.5,26.8,0.0
1310,2012/8/3,31.3,35.4,27.1,0.0
1311,2012/8/4,31.7,36.2,28.2,0.0
1312,2012/8/5,31.8,36.7,27.5,0.0
1313,2012/8/6,31.5,35.8,27.8,0.0
1314,2012/8/7,30.7,35.0,26.6,0.0
1315,2012/8/8,29.6,34.3,25.6,0.0
1316,2012/8/9,29.7,34.6,26.6,0.0
1317,2012/8/10,27.4,29.0,25.7,0.3
1318,2012/8/11,27.7,31.8,24.0,0.0
1319,2012/8/12,25.5,27.9,22.3,17.0
1320,2012/8/13,26.6,32.1,22.1,2.0
1321,2012/8/14,26.7,31.2,23.2,15.5
1322,2012/8/15,23.7,27.1,22.4,136.5
1323,2012/8/16,26.0,28.9,22.7,0.0
1324,2012/8/17,27.5,32.2,24.3,0.0
1325,2012/8/18,27.2,28.6,25.8,2.0
1326,2012/8/19,27.9,30.8,26.3,5.0
1327,2012/8/20,25.4,27.1,24.0,59.5
1328,2012/8/21,25.3,28.7,23.5,137.0
1329,2012/8/22,22.0,24.6,20.3,17.0
1330,2012/8/23,23.0,25.7,20.5,0.1
1331,2012/8/24,23.3,26.1,21.1,7.5
1332,2012/8/25,25.0,28.9,21.5,11.5
1333,2012/8/26,27.5,32.4,24.1,0.0
1334,2012/8/27,28.5,32.9,24.5,0.0
1335,2012/8/28,26.1,29.4,21.8,13.5
1336,2012/8/29,25.7,29.1,21.7,6.0
1337,2012/8/30,21.4,24.7,18.7,34.5
1338,2012/8/31,23.8,28.4,18.7,0.0
1339,2012/9/1,25.2,29.4,22.3,0.0
1340,2012/9/2,25.0,29.5,20.8,0.0
1341,2012/9/3,24.9,28.5,22.2,0.0
1342,2012/9/4,22.0,24.4,19.7,55.5
1343,2012/9/5,22.3,26.1,19.2,10.5
1344,2012/9/6,21.6,27.1,16.0,0.0
1345,2012/9/7,22.5,27.2,16.9,3.0
1346,2012/9/8,20.2,23.7,17.7,25.0
1347,2012/9/9,20.9,25.0,17.1,0.0
1348,2012/9/10,23.2,28.3,17.8,0.0
1349,2012/9/11,22.8,27.5,18.1,0.0
1350,2012/9/12,21.6,24.8,19.6,0.5
1351,2012/9/13,20.0,21.1,18.6,13.5
1352,2012/9/14,19.4,21.8,17.3,2.0
1353,2012/9/15,21.0,25.5,17.0,0.0
1354,2012/9/16,19.9,22.1,17.5,2.5
1355,2012/9/17,17.3,18.4,16.0,85.5
1356,2012/9/18,20.9,24.6,17.7,0.0
1357,2012/9/19,20.6,25.2,17.7,0.0
1358,2012/9/20,20.1,24.7,15.6,0.0
1359,2012/9/21,20.1,24.3,17.2,0.0
1360,2012/9/22,20.7,26.4,15.2,0.0
1361,2012/9/23,21.2,26.6,16.4,0.0
1362,2012/9/24,21.5,27.5,16.1,0.0
1363,2012/9/25,21.8,27.8,16.9,0.0
1364,2012/9/26,21.3,25.4,17.5,0.0
1365,2012/9/27,20.3,23.6,17.7,0.0
1366,2012/9/28,18.0,22.0,15.4,13.5
1367,2012/9/29,16.4,19.8,14.0,0.5
1368,2012/9/30,16.2,21.0,12.0,0.0
1369,2012/10/1,18.1,24.6,12.5,0.0
1370,2012/10/2,19.3,24.9,14.3,0.0
1371,2012/10/3,19.9,26.0,15.0,0.0
1372,2012/10/4,19.0,24.2,14.4,0.0
1373,2012/10/5,19.0,22.8,14.9,0.0
1374,2012/10/6,19.6,24.5,16.1,0.0
1375,2012/10/7,19.2,24.4,15.1,0.0
1376,2012/10/8,18.4,23.4,14.6,0.0
1377,2012/10/9,17.6,22.4,13.8,0.0
1378,2012/10/10,15.7,20.3,12.6,13.0
1379,2012/10/11,13.9,19.0,9.9,0.0
1380,2012/10/12,14.9,21.4,8.5,0.0
1381,2012/10/13,16.4,23.1,11.3,0.0
1382,2012/10/14,16.3,21.8,12.0,0.0
1383,2012/10/15,14.8,21.8,10.3,0.0
1384,2012/10/16,17.1,23.4,10.8,0.0
1385,2012/10/17,12.6,17.6,8.1,2.5
1386,2012/10/18,11.6,17.0,6.0,0.0
1387,2012/10/19,14.8,20.1,10.3,0.0
1388,2012/10/20,15.8,21.0,10.5,0.0
1389,2012/10/21,18.3,23.7,15.4,0.0
1390,2012/10/22,13.4,17.1,8.5,39.5
1391,2012/10/23,10.0,14.5,4.5,0.0
1392,2012/10/24,13.2,18.4,9.5,0.0
1393,2012/10/25,15.2,20.0,12.6,0.0
1394,2012/10/26,15.9,22.3,11.1,0.0
1395,2012/10/27,14.3,16.4,12.5,44.0
1396,2012/10/28,14.3,18.8,10.8,0.0
1397,2012/10/29,11.7,16.7,8.0,0.0
1398,2012/10/30,8.6,12.4,5.8,0.1
1399,2012/10/31,6.9,11.6,2.8,0.2
1400,2012/11/1,5.6,10.0,2.7,0.0
1401,2012/11/2,7.2,12.4,1.6,0.0
1402,2012/11/3,9.4,15.7,3.2,0.0
1403,2012/11/4,11.8,15.3,9.1,4.0
1404,2012/11/5,8.5,10.7,7.2,8.0
1405,2012/11/6,7.1,8.6,5.1,5.0
1406,2012/11/7,8.4,12.5,4.1,0.0
1407,2012/11/8,8.8,12.6,6.0,0.0
1408,2012/11/9,9.4,15.0,4.4,0.0
1409,2012/11/10,12.0,14.7,9.2,0.0
1410,2012/11/11,8.7,12.0,3.6,28.0
1411,2012/11/12,7.3,9.1,5.8,3.0
1412,2012/11/13,5.3,9.1,1.7,0.0
1413,2012/11/14,2.4,6.7,-0.6,0.0
1414,2012/11/15,4.2,9.8,-0.3,0.0
1415,2012/11/16,4.9,8.2,1.0,9.5
1416,2012/11/17,5.3,8.0,1.5,1.5
1417,2012/11/18,3.5,8.4,-0.5,0.0
1418,2012/11/19,3.4,7.6,-0.5,5.5
1419,2012/11/20,1.9,6.4,-1.8,0.0
1420,2012/11/21,4.1,8.4,-0.4,0.0
1421,2012/11/22,6.7,10.5,1.9,0.3
1422,2012/11/23,3.3,6.9,0.3,0.0
1423,2012/11/24,1.7,6.7,-1.8,0.0
1424,2012/11/25,3.4,7.5,-0.7,0.5
1425,2012/11/26,2.3,5.1,-1.2,1.0
1426,2012/11/27,2.1,6.5,-2.8,0.0
1427,2012/11/28,5.0,10.2,-0.1,1.0
1428,2012/11/29,0.8,4.7,-1.9,0.0
1429,2012/11/30,1.7,6.2,-3.0,0.5
1430,2012/12/1,-0.9,4.0,-5.9,0.0
1431,2012/12/2,2.9,7.1,1.0,0.0
1432,2012/12/3,1.7,5.0,-1.6,5.4
1433,2012/12/4,-3.3,-0.1,-5.9,0.0
1434,2012/12/5,-3.8,-0.8,-6.2,5.8
1435,2012/12/6,-6.3,-2.9,-10.3,0.1
1436,2012/12/7,-4.5,-2.4,-6.4,1.9
1437,2012/12/8,-8.2,-5.3,-11.0,0.0
1438,2012/12/9,-10.5,-7.0,-13.2,0.0
1439,2012/12/10,-8.3,-4.6,-11.8,0.0
1440,2012/12/11,-6.5,-0.8,-10.4,0.0
1441,2012/12/12,-5.0,0.0,-9.0,0.0
1442,2012/12/13,-1.5,3.4,-6.2,0.0
1443,2012/12/14,2.7,4.7,0.3,18.5
1444,2012/12/15,4.6,8.3,1.9,0.5
1445,2012/12/16,1.6,4.3,-1.2,0.0
1446,2012/12/17,-0.4,3.2,-4.7,0.0
1447,2012/12/18,-6.8,-4.0,-9.2,0.0
1448,2012/12/19,-6.9,-2.8,-10.4,0.0
1449,2012/12/20,-3.4,0.3,-7.8,0.0
1450,2012/12/21,-0.7,0.8,-1.9,1.8
1451,2012/12/22,-3.0,-0.8,-5.9,0.0
1452,2012/12/23,-8.9,-5.9,-12.5,0.0
1453,2012/12/24,-8.8,-4.5,-13.6,0.0
1454,2012/12/25,-8.9,-4.6,-13.7,1.0
1455,2012/12/26,-10.8,-7.0,-14.5,0.0
1456,2012/12/27,-5.7,-0.8,-11.3,0.0
1457,2012/12/28,-0.9,1.5,-3.5,0.0
1458,2012/12/29,-0.3,0.6,-1.9,4.1
1459,2012/12/30,-8.2,0.0,-10.7,2.3
1460,2012/12/31,-8.7,-5.0,-11.6,0.0
1461,2013/1/1,-4.7,0.0,-8.7,3.1
1462,2013/1/2,-11.7,-4.8,-15.1,0.0
1463,2013/1/3,-13.2,-9.3,-16.4,0.0
1464,2013/1/4,-10.7,-5.8,-14.8,0.0
1465,2013/1/5,-7.0,-1.2,-12.1,0.0
1466,2013/1/6,-6.3,-2.0,-9.4,0.0
1467,2013/1/7,-5.1,0.1,-8.8,0.0
1468,2013/1/8,-4.6,-0.7,-6.8,0.0
1469,2013/1/9,-9.0,-6.4,-10.7,0.0
1470,2013/1/10,-8.3,-3.6,-12.3,0.0
1471,2013/1/11,-3.2,1.4,-7.9,0.0
1472,2013/1/12,0.0,4.2,-2.7,0.1
1473,2013/1/13,-0.5,3.3,-3.0,0.0
1474,2013/1/14,-2.1,1.8,-4.3,0.0
1475,2013/1/15,-2.1,2.0,-5.5,0.0
1476,2013/1/16,-2.6,0.4,-5.8,0.3
1477,2013/1/17,-5.8,-2.5,-8.2,0.0
1478,2013/1/18,-4.4,0.2,-9.2,0.0
1479,2013/1/19,0.5,4.6,-2.5,0.0
1480,2013/1/20,1.6,4.1,-2.0,0.0
1481,2013/1/21,2.2,4.0,1.1,16.5
1482,2013/1/22,3.8,6.0,2.0,0.5
1483,2013/1/23,1.8,3.8,1.0,1.5
1484,2013/1/24,-0.9,2.4,-6.7,0.1
1485,2013/1/25,-9.1,-6.5,-10.8,0.0
1486,2013/1/26,-9.2,-5.1,-11.9,0.0
1487,2013/1/27,-7.3,-3.9,-10.7,0.0
1488,2013/1/28,-3.5,0.2,-8.9,0.0
1489,2013/1/29,2.2,3.7,-0.3,0.0
1490,2013/1/30,5.4,8.5,3.5,0.0
1491,2013/1/31,7.4,11.5,3.7,0.0
1492,2013/2/1,7.3,9.3,3.7,46.5
1493,2013/2/2,-1.1,3.7,-4.5,0.0
1494,2013/2/3,-3.2,-1.1,-5.8,7.5
1495,2013/2/4,-0.8,2.5,-3.3,7.4
1496,2013/2/5,-0.6,2.7,-4.0,4.5
1497,2013/2/6,-1.5,0.2,-3.1,2.1
1498,2013/2/7,-11.1,-2.6,-13.8,0.0
1499,2013/2/8,-11.5,-6.1,-15.8,0.0
1500,2013/2/9,-7.2,-2.6,-12.3,0.0
1501,2013/2/10,-4.0,-0.5,-8.4,1.2
1502,2013/2/11,-5.8,-0.9,-10.4,0.0
1503,2013/2/12,-3.8,-1.9,-4.8,0.0
1504,2013/2/13,-1.3,2.9,-6.3,0.0
1505,2013/2/14,1.1,5.2,-2.6,0.0
1506,2013/2/15,-1.2,1.5,-5.2,0.0
1507,2013/2/16,-2.6,2.6,-7.0,0.0
1508,2013/2/17,2.3,5.8,-2.1,0.0
1509,2013/2/18,0.5,3.1,-2.5,0.0
1510,2013/2/19,-2.9,0.6,-7.1,0.0
1511,2013/2/20,-4.8,0.0,-8.7,0.0
1512,2013/2/21,-1.7,2.5,-5.3,0.0
1513,2013/2/22,0.5,4.3,-3.1,3.9
1514,2013/2/23,-0.9,2.4,-4.4,0.0
1515,2013/2/24,1.4,5.3,-2.4,0.0
1516,2013/2/25,3.3,8.6,-0.7,0.0
1517,2013/2/26,4.8,7.5,2.5,0.0
1518,2013/2/27,3.4,8.8,0.8,0.0
1519,2013/2/28,6.7,13.9,-1.1,1.0
1520,2013/3/1,0.8,7.7,-2.4,3.0
1521,2013/3/2,-0.8,3.1,-4.4,0.0
1522,2013/3/3,0.4,4.8,-3.5,0.0
1523,2013/3/4,3.1,8.9,-0.7,0.0
1524,2013/3/5,3.7,9.1,-0.7,0.0
1525,2013/3/6,7.9,14.3,0.9,0.0
1526,2013/3/7,8.0,11.7,4.3,0.5
1527,2013/3/8,8.5,14.1,3.8,0.0
1528,2013/3/9,13.2,23.8,6.2,0.0
1529,2013/3/10,1.2,7.9,-1.5,0.0
1530,2013/3/11,4.2,12.1,-2.6,0.0
1531,2013/3/12,7.5,11.7,1.6,3.5
1532,2013/3/13,5.2,8.4,1.8,11.5
1533,2013/3/14,4.1,9.8,0.9,0.0
1534,2013/3/15,4.6,10.5,0.0,0.0
1535,2013/3/16,6.3,12.7,1.6,0.0
1536,2013/3/17,8.2,15.9,3.4,7.5
1537,2013/3/18,8.3,14.2,5.3,1.0
1538,2013/3/19,8.0,11.4,5.2,0.0
1539,2013/3/20,2.8,8.5,-2.5,0.1
1540,2013/3/21,1.5,7.2,-4.0,0.0
1541,2013/3/22,3.4,6.9,0.9,0.0
1542,2013/3/23,5.4,12.1,-1.2,0.0
1543,2013/3/24,5.1,10.2,1.8,0.0
1544,2013/3/25,2.8,7.8,-0.7,0.0
1545,2013/3/26,4.4,10.4,-0.9,0.0
1546,2013/3/27,7.5,14.9,1.4,0.0
1547,2013/3/28,7.3,12.0,4.4,0.0
1548,2013/3/29,5.4,10.4,0.6,0.0
1549,2013/3/30,4.9,10.2,2.3,0.2
1550,2013/3/31,6.3,13.2,1.0,0.0
1551,2013/4/1,9.2,13.4,3.3,0.5
1552,2013/4/2,7.2,9.5,5.8,8.5
1553,2013/4/3,7.9,14.1,3.9,0.0
1554,2013/4/4,12.6,19.8,5.6,0.0
1555,2013/4/5,14.6,19.9,10.1,0.0
1556,2013/4/6,7.5,13.0,2.5,14.0
1557,2013/4/7,5.1,9.6,2.0,1.0
1558,2013/4/8,8.0,13.8,2.5,1.0
1559,2013/4/9,6.2,10.7,3.2,0.5
1560,2013/4/10,5.0,8.1,1.3,1.5
1561,2013/4/11,5.5,9.6,3.7,0.5
1562,2013/4/12,6.9,11.9,2.2,0.0
1563,2013/4/13,11.4,17.5,3.4,0.0
1564,2013/4/14,8.3,12.2,4.2,3.5
1565,2013/4/15,7.5,12.5,2.6,0.0
1566,2013/4/16,13.2,19.1,8.6,0.0
1567,2013/4/17,14.8,20.6,10.3,0.0
1568,2013/4/18,12.3,16.3,9.0,0.0
1569,2013/4/19,9.8,15.0,5.1,0.0
1570,2013/4/20,6.6,10.1,4.0,9.5
1571,2013/4/21,9.0,15.3,4.2,0.0
1572,2013/4/22,11.4,17.2,5.6,0.0
1573,2013/4/23,11.2,14.8,9.7,5.5
1574,2013/4/24,12.3,18.0,8.3,0.1
1575,2013/4/25,9.3,13.8,7.9,4.5
1576,2013/4/26,11.7,16.3,6.9,0.1
1577,2013/4/27,12.8,18.5,8.2,0.0
1578,2013/4/28,16.0,21.6,10.3,0.0
1579,2013/4/29,13.5,17.7,9.0,21.0
1580,2013/4/30,13.4,19.5,7.7,0.0
1581,2013/5/1,13.2,18.6,8.7,1.0
1582,2013/5/2,12.4,17.1,9.0,1.0
1583,2013/5/3,12.6,18.2,9.0,0.0
1584,2013/5/4,13.9,19.6,9.3,0.0
1585,2013/5/5,14.3,20.6,9.2,0.0
1586,2013/5/6,14.6,21.3,7.9,0.0
1587,2013/5/7,18.7,26.7,11.9,0.0
1588,2013/5/8,19.4,26.2,12.7,0.0
1589,2013/5/9,18.1,23.0,14.7,2.5
1590,2013/5/10,14.0,16.1,10.4,22.0
1591,2013/5/11,17.9,24.8,11.0,0.0
1592,2013/5/12,19.1,22.5,16.4,1.0
1593,2013/5/13,21.6,26.8,17.7,0.0
1594,2013/5/14,20.2,25.3,17.0,0.0
1595,2013/5/15,19.4,24.4,15.6,0.0
1596,2013/5/16,22.0,28.3,15.3,0.0
1597,2013/5/17,20.2,26.6,15.7,0.0
1598,2013/5/18,17.7,22.3,13.7,14.5
1599,2013/5/19,16.6,21.5,13.6,19.5
1600,2013/5/20,14.4,18.5,12.1,0.0
1601,2013/5/21,17.7,24.6,10.2,0.0
1602,2013/5/22,19.7,25.9,13.9,0.0
1603,2013/5/23,22.1,30.2,15.4,0.0
1604,2013/5/24,21.3,27.5,15.7,0.0
1605,2013/5/25,24.7,31.8,18.2,0.0
1606,2013/5/26,23.9,28.4,20.8,0.0
1607,2013/5/27,19.7,22.6,17.7,56.5
1608,2013/5/28,18.9,20.9,17.6,11.5
1609,2013/5/29,16.1,18.1,14.9,2.5
1610,2013/5/30,19.2,25.0,14.3,0.0
1611,2013/5/31,21.3,27.8,13.9,0.0
1612,2013/6/1,21.7,27.9,17.4,0.0
1613,2013/6/2,23.5,30.8,16.3,0.0
1614,2013/6/3,21.3,26.7,18.4,0.0
1615,2013/6/4,22.8,28.4,17.5,0.2
